hand,strength
3o 10e 7c,0.5311454305555556
3o 10b 7c,0.5311454305555556
3o 10o 7c,0.5311454305555556
3o 10c 7c,0.5311454305555556
3c 10e 7b,0.5311454305555556
3c 10b 7b,0.5311454305555556
3c 10o 7b,0.5311454305555556
3c 10c 7b,0.5311454305555556
3c 10e 7c,0.5311454305555556
3c 10b 7c,0.5311454305555556
3c 10o 7c,0.5311454305555556
3c 10c 7c,0.5311454305555556
3e 12e 4e,0.5329472319444445
3e 12b 4e,0.5329472319444445
3e 12o 4e,0.5329472319444445
3e 12c 4e,0.5329472319444445
3e 12e 4b,0.5329472319444445
3e 12b 4b,0.5329472319444445
3e 12o 4b,0.5329472319444445
3e 12c 4b,0.5329472319444445
3e 12e 4o,0.5329472319444445
3e 12b 4o,0.5329472319444445
3e 12o 4o,0.5329472319444445
3e 12c 4o,0.5329472319444445
3e 12e 4c,0.5329472319444445
3e 12b 4c,0.5329472319444445
3e 12o 4c,0.5329472319444445
3e 12c 4c,0.5329472319444445
3b 12e 4e,0.5329472319444445
3b 12b 4e,0.5329472319444445
3b 12o 4e,0.5329472319444445
3b 12c 4e,0.5329472319444445
3b 12e 4b,0.5329472319444445
3b 12b 4b,0.5329472319444445
3b 12o 4b,0.5329472319444445
3b 12c 4b,0.5329472319444445
3b 12e 4o,0.5329472319444445
3b 12b 4o,0.5329472319444445
3b 12o 4o,0.5329472319444445
3b 12c 4o,0.5329472319444445
3b 12e 4c,0.5329472319444445
3b 12b 4c,0.5329472319444445
3b 12o 4c,0.5329472319444445
3b 12c 4c,0.5329472319444445
3o 12e 4e,0.5329472319444445
3o 12b 4e,0.5329472319444445
3o 12o 4e,0.5329472319444445
3o 12c 4e,0.5329472319444445
3o 12e 4b,0.5329472319444445
3o 12b 4b,0.5329472319444445
3o 12o 4b,0.5329472319444445
3o 12c 4b,0.5329472319444445
3o 12e 4o,0.5329472319444445
3o 12b 4o,0.5329472319444445
3o 12o 4o,0.5329472319444445
3o 12c 4o,0.5329472319444445
3o 12e 4c,0.5329472319444445
3o 12b 4c,0.5329472319444445
3o 12o 4c,0.5329472319444445
3o 12c 4c,0.5329472319444445
3c 12e 4e,0.5329472319444445
3c 12b 4e,0.5329472319444445
3c 12o 4e,0.5329472319444445
3c 12c 4e,0.5329472319444445
3c 12e 4b,0.5329472319444445
3c 12b 4b,0.5329472319444445
3c 12o 4b,0.5329472319444445
3c 12c 4b,0.5329472319444445
3c 12e 4o,0.5329472319444445
3c 12b 4o,0.5329472319444445
3c 12o 4o,0.5329472319444445
3c 12c 4o,0.5329472319444445
3c 12e 4c,0.5329472319444445
3c 12b 4c,0.5329472319444445
3c 12o 4c,0.5329472319444445
3c 12c 4c,0.5329472319444445
7o 11e 5e,0.5361218347222222
7o 11b 5e,0.5361218347222222
7o 11o 5e,0.5361218347222222
7o 11c 5e,0.5361218347222222
7o 11e 5b,0.5361218347222222
7o 11b 5b,0.5361218347222222
7o 11o 5b,0.5361218347222222
7o 11c 5b,0.5361218347222222
7o 11e 5o,0.5361218347222222
7o 11b 5o,0.5361218347222222
7o 11o 5o,0.5361218347222222
7o 11c 5o,0.5361218347222222
7o 11e 5c,0.5361218347222222
7o 11b 5c,0.5361218347222222
7o 11o 5c,0.5361218347222222
7o 11c 5c,0.5361218347222222
1b 7b 7c,0.5371943375
1b 10e 6e,0.5414414402777779
1b 10b 6e,0.5414414402777779
1b 10o 6e,0.5414414402777779
1b 10c 6e,0.5414414402777779
1b 10e 6b,0.5414414402777779
1b 10b 6b,0.5414414402777779
1b 10o 6b,0.5414414402777779
1b 10c 6b,0.5414414402777779
1b 10e 6o,0.5414414402777779
1b 10b 6o,0.5414414402777779
1b 10o 6o,0.5414414402777779
1b 10c 6o,0.5414414402777779
1b 10e 6c,0.5414414402777779
1b 10b 6c,0.5414414402777779
1b 10o 6c,0.5414414402777779
1b 10c 6c,0.5414414402777779
2e 11e 7b,0.5414414402777779
2e 11b 7b,0.5414414402777779
2e 11o 7b,0.5414414402777779
2e 11c 7b,0.5414414402777779
2e 11e 7c,0.5414414402777779
2e 11b 7c,0.5414414402777779
2e 11o 7c,0.5414414402777779
2e 11c 7c,0.5414414402777779
2b 11e 7b,0.5414414402777779
2b 11b 7b,0.5414414402777779
2b 11o 7b,0.5414414402777779
2b 11c 7b,0.5414414402777779
2b 11e 7c,0.5414414402777779
2b 11b 7c,0.5414414402777779
2b 11o 7c,0.5414414402777779
2b 11c 7c,0.5414414402777779
2o 11e 7b,0.5414414402777779
2o 11b 7b,0.5414414402777779
2o 11o 7b,0.5414414402777779
2o 11c 7b,0.5414414402777779
2o 11e 7c,0.5414414402777779
2o 11b 7c,0.5414414402777779
2o 11o 7c,0.5414414402777779
2o 11c 7c,0.5414414402777779
2c 11e 7b,0.5414414402777779
2c 11b 7b,0.5414414402777779
2c 11o 7b,0.5414414402777779
2c 11c 7b,0.5414414402777779
2c 11e 7c,0.5414414402777779
2c 11b 7c,0.5414414402777779
2c 11o 7c,0.5414414402777779
2c 11c 7c,0.5414414402777779
1o 11e 10e,0.5420849416666667
1o 11b 10e,0.5420849416666667
1o 11o 10e,0.5420849416666667
1o 11c 10e,0.5420849416666667
1o 11e 10b,0.5420849416666667
1o 11b 10b,0.5420849416666667
1o 11o 10b,0.5420849416666667
1o 11c 10b,0.5420849416666667
1o 11e 10o,0.5420849416666667
1o 11b 10o,0.5420849416666667
1o 11o 10o,0.5420849416666667
1o 11c 10o,0.5420849416666667
1o 11e 10c,0.5420849416666667
1o 11b 10c,0.5420849416666667
1o 11o 10c,0.5420849416666667
1o 11c 10c,0.5420849416666667
1c 11e 10e,0.5420849416666667
1c 11b 10e,0.5420849416666667
1c 11o 10e,0.5420849416666667
1c 11c 10e,0.5420849416666667
1c 11e 10b,0.5420849416666667
1c 11b 10b,0.5420849416666667
1c 11o 10b,0.5420849416666667
1c 11c 10b,0.5420849416666667
1c 11e 10o,0.5420849416666667
1c 11b 10o,0.5420849416666667
1c 11o 10o,0.5420849416666667
1c 11c 10o,0.5420849416666667
1c 11e 10c,0.5420849416666667
1c 11b 10c,0.5420849416666667
1c 11o 10c,0.5420849416666667
1c 11c 10c,0.5420849416666667
1e 7b 7c,0.5495495499999999
7e 11e 5e,0.55010725
7e 11b 5e,0.55010725
7e 11o 5e,0.55010725
7e 11c 5e,0.55010725
7e 11e 5b,0.55010725
7e 11b 5b,0.55010725
7e 11o 5b,0.55010725
7e 11c 5b,0.55010725
7e 11e 5o,0.55010725
7e 11b 5o,0.55010725
7e 11o 5o,0.55010725
7e 11c 5o,0.55010725
7e 11e 5c,0.55010725
7e 11b 5c,0.55010725
7e 11o 5c,0.55010725
7e 11c 5c,0.55010725
1e 10e 6e,0.5540540555555555
1e 10b 6e,0.5540540555555555
1e 10o 6e,0.5540540555555555
1e 10c 6e,0.5540540555555555
1e 10e 6b,0.5540540555555555
1e 10b 6b,0.5540540555555555
1e 10o 6b,0.5540540555555555
1e 10c 6b,0.5540540555555555
1e 10e 6o,0.5540540555555555
1e 10b 6o,0.5540540555555555
1e 10o 6o,0.5540540555555555
1e 10c 6o,0.5540540555555555
1e 10e 6c,0.5540540555555555
1e 10b 6c,0.5540540555555555
1e 10o 6c,0.5540540555555555
1e 10c 6c,0.5540540555555555
12e 11e 11b,0.5556199083333334
12b 11e 11b,0.5556199083333334
12o 11e 11b,0.5556199083333334
12c 11e 11b,0.5556199083333334
12e 11e 11o,0.5556199083333334
12b 11e 11o,0.5556199083333334
12o 11e 11o,0.5556199083333334
12c 11e 11o,0.5556199083333334
12e 11e 11c,0.5556199083333334
12b 11e 11c,0.5556199083333334
12o 11e 11c,0.5556199083333334
12c 11e 11c,0.5556199083333334
12e 11b 11o,0.5556199083333334
12b 11b 11o,0.5556199083333334
12o 11b 11o,0.5556199083333334
12c 11b 11o,0.5556199083333334
12e 11b 11c,0.5556199083333334
12b 11b 11c,0.5556199083333334
12o 11b 11c,0.5556199083333334
12c 11b 11c,0.5556199083333334
12e 11o 11c,0.5556199083333334
12b 11o 11c,0.5556199083333334
12o 11o 11c,0.5556199083333334
12c 11o 11c,0.5556199083333334
3e 11e 6e,0.5559416527777779
3e 11b 6e,0.5559416527777779
3e 11o 6e,0.5559416527777779
3e 11c 6e,0.5559416527777779
3e 11e 6b,0.5559416527777779
3e 11b 6b,0.5559416527777779
3e 11o 6b,0.5559416527777779
3e 11c 6b,0.5559416527777779
3e 11e 6o,0.5559416527777779
3e 11b 6o,0.5559416527777779
3e 11o 6o,0.5559416527777779
3e 11c 6o,0.5559416527777779
3e 11e 6c,0.5559416527777779
3e 11b 6c,0.5559416527777779
3e 11o 6c,0.5559416527777779
3e 11c 6c,0.5559416527777779
3b 11e 6e,0.5559416527777779
3b 11b 6e,0.5559416527777779
3b 11o 6e,0.5559416527777779
3b 11c 6e,0.5559416527777779
3b 11e 6b,0.5559416527777779
3b 11b 6b,0.5559416527777779
3b 11o 6b,0.5559416527777779
3b 11c 6b,0.5559416527777779
3b 11e 6o,0.5559416527777779
3b 11b 6o,0.5559416527777779
3b 11o 6o,0.5559416527777779
3b 11c 6o,0.5559416527777779
3b 11e 6c,0.5559416527777779
3b 11b 6c,0.5559416527777779
3b 11o 6c,0.5559416527777779
3b 11c 6c,0.5559416527777779
3o 11e 6e,0.5559416527777779
3o 11b 6e,0.5559416527777779
3o 11o 6e,0.5559416527777779
3o 11c 6e,0.5559416527777779
3o 11e 6b,0.5559416527777779
3o 11b 6b,0.5559416527777779
3o 11o 6b,0.5559416527777779
3o 11c 6b,0.5559416527777779
3o 11e 6o,0.5559416527777779
3o 11b 6o,0.5559416527777779
3o 11o 6o,0.5559416527777779
3o 11c 6o,0.5559416527777779
3o 11e 6c,0.5559416527777779
3o 11b 6c,0.5559416527777779
3o 11o 6c,0.5559416527777779
3o 11c 6c,0.5559416527777779
3c 11e 6e,0.5559416527777779
3c 11b 6e,0.5559416527777779
3c 11o 6e,0.5559416527777779
3c 11c 6e,0.5559416527777779
3c 11e 6b,0.5559416527777779
3c 11b 6b,0.5559416527777779
3c 11o 6b,0.5559416527777779
3c 11c 6b,0.5559416527777779
3c 11e 6o,0.5559416527777779
3c 11b 6o,0.5559416527777779
3c 11o 6o,0.5559416527777779
3c 11c 6o,0.5559416527777779
3c 11e 6c,0.5559416527777779
3c 11b 6c,0.5559416527777779
3c 11o 6c,0.5559416527777779
3c 11c 6c,0.5559416527777779
12e 12b 10e,0.5566924083333333
12e 12o 10e,0.5566924083333333
12e 12c 10e,0.5566924083333333
12b 12o 10e,0.5566924083333333
12b 12c 10e,0.5566924083333333
12o 12c 10e,0.5566924083333333
12e 12b 10b,0.5566924083333333
12e 12o 10b,0.5566924083333333
12e 12c 10b,0.5566924083333333
12b 12o 10b,0.5566924083333333
12b 12c 10b,0.5566924083333333
12o 12c 10b,0.5566924083333333
12e 12b 10o,0.5566924083333333
12e 12o 10o,0.5566924083333333
12e 12c 10o,0.5566924083333333
12b 12o 10o,0.5566924083333333
12b 12c 10o,0.5566924083333333
12o 12c 10o,0.5566924083333333
12e 12b 10c,0.5566924083333333
12e 12o 10c,0.5566924083333333
12e 12c 10c,0.5566924083333333
12b 12o 10c,0.5566924083333333
12b 12c 10c,0.5566924083333333
12o 12c 10c,0.5566924083333333
1o 12e 7b,0.5598884625
1o 12b 7b,0.5598884625
1o 12o 7b,0.5598884625
1o 12c 7b,0.5598884625
1o 12e 7c,0.5598884625
1o 12b 7c,0.5598884625
1o 12o 7c,0.5598884625
1o 12c 7c,0.5598884625
1c 12e 7b,0.5598884625
1c 12b 7b,0.5598884625
1c 12o 7b,0.5598884625
1c 12c 7b,0.5598884625
1c 12e 7c,0.5598884625
1c 12b 7c,0.5598884625
1c 12o 7c,0.5598884625
1c 12c 7c,0.5598884625
1b 11e 5e,0.5640926625
1b 11b 5e,0.5640926625
1b 11o 5e,0.5640926625
1b 11c 5e,0.5640926625
1b 11e 5b,0.5640926625
1b 11b 5b,0.5640926625
1b 11o 5b,0.5640926625
1b 11c 5b,0.5640926625
1b 11e 5o,0.5640926625
1b 11b 5o,0.5640926625
1b 11o 5o,0.5640926625
1b 11c 5o,0.5640926625
1b 11e 5c,0.5640926625
1b 11b 5c,0.5640926625
1b 11o 5c,0.5640926625
1b 11c 5c,0.5640926625
7o 10e 7b,0.5644144166666667
7o 10b 7b,0.5644144166666667
7o 10o 7b,0.5644144166666667
7o 10c 7b,0.5644144166666667
7o 10e 7c,0.5644144166666667
7o 10b 7c,0.5644144166666667
7o 10o 7c,0.5644144166666667
7o 10c 7c,0.5644144166666667
2e 12e 6e,0.5669240694444445
2e 12b 6e,0.5669240694444445
2e 12o 6e,0.5669240694444445
2e 12c 6e,0.5669240694444445
2e 12e 6b,0.5669240694444445
2e 12b 6b,0.5669240694444445
2e 12o 6b,0.5669240694444445
2e 12c 6b,0.5669240694444445
2e 12e 6o,0.5669240694444445
2e 12b 6o,0.5669240694444445
2e 12o 6o,0.5669240694444445
2e 12c 6o,0.5669240694444445
2e 12e 6c,0.5669240694444445
2e 12b 6c,0.5669240694444445
2e 12o 6c,0.5669240694444445
2e 12c 6c,0.5669240694444445
2b 12e 6e,0.5669240694444445
2b 12b 6e,0.5669240694444445
2b 12o 6e,0.5669240694444445
2b 12c 6e,0.5669240694444445
2b 12e 6b,0.5669240694444445
2b 12b 6b,0.5669240694444445
2b 12o 6b,0.5669240694444445
2b 12c 6b,0.5669240694444445
2b 12e 6o,0.5669240694444445
2b 12b 6o,0.5669240694444445
2b 12o 6o,0.5669240694444445
2b 12c 6o,0.5669240694444445
2b 12e 6c,0.5669240694444445
2b 12b 6c,0.5669240694444445
2b 12o 6c,0.5669240694444445
2b 12c 6c,0.5669240694444445
2o 12e 6e,0.5669240694444445
2o 12b 6e,0.5669240694444445
2o 12o 6e,0.5669240694444445
2o 12c 6e,0.5669240694444445
2o 12e 6b,0.5669240694444445
2o 12b 6b,0.5669240694444445
2o 12o 6b,0.5669240694444445
2o 12c 6b,0.5669240694444445
2o 12e 6o,0.5669240694444445
2o 12b 6o,0.5669240694444445
2o 12o 6o,0.5669240694444445
2o 12c 6o,0.5669240694444445
2o 12e 6c,0.5669240694444445
2o 12b 6c,0.5669240694444445
2o 12o 6c,0.5669240694444445
2o 12c 6c,0.5669240694444445
2c 12e 6e,0.5669240694444445
2c 12b 6e,0.5669240694444445
2c 12o 6e,0.5669240694444445
2c 12c 6e,0.5669240694444445
2c 12e 6b,0.5669240694444445
2c 12b 6b,0.5669240694444445
2c 12o 6b,0.5669240694444445
2c 12c 6b,0.5669240694444445
2c 12e 6o,0.5669240694444445
2c 12b 6o,0.5669240694444445
2c 12o 6o,0.5669240694444445
2c 12c 6o,0.5669240694444445
2c 12e 6c,0.5669240694444445
2c 12b 6c,0.5669240694444445
2c 12o 6c,0.5669240694444445
2c 12c 6c,0.5669240694444445
1o 1c 6e,0.5678249666666667
1o 1c 6b,0.5678249666666667
1o 1c 6o,0.5678249666666667
1o 1c 6c,0.5678249666666667
2e 1o 5e,0.5710424722222222
2e 1o 5b,0.5710424722222222
2e 1o 5o,0.5710424722222222
2e 1o 5c,0.5710424722222222
2b 1o 5e,0.5710424722222222
2b 1o 5b,0.5710424722222222
2b 1o 5o,0.5710424722222222
2b 1o 5c,0.5710424722222222
2o 1o 5e,0.5710424722222222
2o 1o 5b,0.5710424722222222
2o 1o 5o,0.5710424722222222
2o 1o 5c,0.5710424722222222
2c 1o 5e,0.5710424722222222
2c 1o 5b,0.5710424722222222
2c 1o 5o,0.5710424722222222
2c 1o 5c,0.5710424722222222
2e 1c 5e,0.5710424722222222
2e 1c 5b,0.5710424722222222
2e 1c 5o,0.5710424722222222
2e 1c 5c,0.5710424722222222
2b 1c 5e,0.5710424722222222
2b 1c 5b,0.5710424722222222
2b 1c 5o,0.5710424722222222
2b 1c 5c,0.5710424722222222
2o 1c 5e,0.5710424722222222
2o 1c 5b,0.5710424722222222
2o 1c 5o,0.5710424722222222
2o 1c 5c,0.5710424722222222
2c 1c 5e,0.5710424722222222
2c 1c 5b,0.5710424722222222
2c 1c 5o,0.5710424722222222
2c 1c 5c,0.5710424722222222
7o 12e 4e,0.5759330791666666
7o 12b 4e,0.5759330791666666
7o 12o 4e,0.5759330791666666
7o 12c 4e,0.5759330791666666
7o 12e 4b,0.5759330791666666
7o 12b 4b,0.5759330791666666
7o 12o 4b,0.5759330791666666
7o 12c 4b,0.5759330791666666
7o 12e 4o,0.5759330791666666
7o 12b 4o,0.5759330791666666
7o 12o 4o,0.5759330791666666
7o 12c 4o,0.5759330791666666
7o 12e 4c,0.5759330791666666
7o 12b 4c,0.5759330791666666
7o 12o 4c,0.5759330791666666
7o 12c 4c,0.5759330791666666
7e 10e 7b,0.5774774722222222
7e 10b 7b,0.5774774722222222
7e 10o 7b,0.5774774722222222
7e 10c 7b,0.5774774722222222
7e 10e 7c,0.5774774722222222
7e 10b 7c,0.5774774722222222
7e 10o 7c,0.5774774722222222
7e 10c 7c,0.5774774722222222
1e 11e 5e,0.5780780777777778
1e 11b 5e,0.5780780777777778
1e 11o 5e,0.5780780777777778
1e 11c 5e,0.5780780777777778
1e 11e 5b,0.5780780777777778
1e 11b 5b,0.5780780777777778
1e 11o 5b,0.5780780777777778
1e 11c 5b,0.5780780777777778
1e 11e 5o,0.5780780777777778
1e 11b 5o,0.5780780777777778
1e 11o 5o,0.5780780777777778
1e 11c 5o,0.5780780777777778
1e 11e 5c,0.5780780777777778
1e 11b 5c,0.5780780777777778
1e 11o 5c,0.5780780777777778
1e 11c 5c,0.5780780777777778
3e 10e 10b,0.5784427263888889
3e 10e 10o,0.5784427263888889
3e 10e 10c,0.5784427263888889
3e 10b 10o,0.5784427263888889
3e 10b 10c,0.5784427263888889
3e 10o 10c,0.5784427263888889
3b 10e 10b,0.5784427263888889
3b 10e 10o,0.5784427263888889
3b 10e 10c,0.5784427263888889
3b 10b 10o,0.5784427263888889
3b 10b 10c,0.5784427263888889
3b 10o 10c,0.5784427263888889
3o 10e 10b,0.5784427263888889
3o 10e 10o,0.5784427263888889
3o 10e 10c,0.5784427263888889
3o 10b 10o,0.5784427263888889
3o 10b 10c,0.5784427263888889
3o 10o 10c,0.5784427263888889
3c 10e 10b,0.5784427263888889
3c 10e 10o,0.5784427263888889
3c 10e 10c,0.5784427263888889
3c 10b 10o,0.5784427263888889
3c 10b 10c,0.5784427263888889
3c 10o 10c,0.5784427263888889
3e 12e 5e,0.5806520777777778
3e 12b 5e,0.5806520777777778
3e 12o 5e,0.5806520777777778
3e 12c 5e,0.5806520777777778
3e 12e 5b,0.5806520777777778
3e 12b 5b,0.5806520777777778
3e 12o 5b,0.5806520777777778
3e 12c 5b,0.5806520777777778
3e 12e 5o,0.5806520777777778
3e 12b 5o,0.5806520777777778
3e 12o 5o,0.5806520777777778
3e 12c 5o,0.5806520777777778
3e 12e 5c,0.5806520777777778
3e 12b 5c,0.5806520777777778
3e 12o 5c,0.5806520777777778
3e 12c 5c,0.5806520777777778
3b 12e 5e,0.5806520777777778
3b 12b 5e,0.5806520777777778
3b 12o 5e,0.5806520777777778
3b 12c 5e,0.5806520777777778
3b 12e 5b,0.5806520777777778
3b 12b 5b,0.5806520777777778
3b 12o 5b,0.5806520777777778
3b 12c 5b,0.5806520777777778
3b 12e 5o,0.5806520777777778
3b 12b 5o,0.5806520777777778
3b 12o 5o,0.5806520777777778
3b 12c 5o,0.5806520777777778
3b 12e 5c,0.5806520777777778
3b 12b 5c,0.5806520777777778
3b 12o 5c,0.5806520777777778
3b 12c 5c,0.5806520777777778
3o 12e 5e,0.5806520777777778
3o 12b 5e,0.5806520777777778
3o 12o 5e,0.5806520777777778
3o 12c 5e,0.5806520777777778
3o 12e 5b,0.5806520777777778
3o 12b 5b,0.5806520777777778
3o 12o 5b,0.5806520777777778
3o 12c 5b,0.5806520777777778
3o 12e 5o,0.5806520777777778
3o 12b 5o,0.5806520777777778
3o 12o 5o,0.5806520777777778
3o 12c 5o,0.5806520777777778
3o 12e 5c,0.5806520777777778
3o 12b 5c,0.5806520777777778
3o 12o 5c,0.5806520777777778
3o 12c 5c,0.5806520777777778
3c 12e 5e,0.5806520777777778
3c 12b 5e,0.5806520777777778
3c 12o 5e,0.5806520777777778
3c 12c 5e,0.5806520777777778
3c 12e 5b,0.5806520777777778
3c 12b 5b,0.5806520777777778
3c 12o 5b,0.5806520777777778
3c 12c 5b,0.5806520777777778
3c 12e 5o,0.5806520777777778
3c 12b 5o,0.5806520777777778
3c 12o 5o,0.5806520777777778
3c 12c 5o,0.5806520777777778
3c 12e 5c,0.5806520777777778
3c 12b 5c,0.5806520777777778
3c 12o 5c,0.5806520777777778
3c 12c 5c,0.5806520777777778
2e 11e 10e,0.5839124861111111
2e 11b 10e,0.5839124861111111
2e 11o 10e,0.5839124861111111
2e 11c 10e,0.5839124861111111
2e 11e 10b,0.5839124861111111
2e 11b 10b,0.5839124861111111
2e 11o 10b,0.5839124861111111
2e 11c 10b,0.5839124861111111
2e 11e 10o,0.5839124861111111
2e 11b 10o,0.5839124861111111
2e 11o 10o,0.5839124861111111
2e 11c 10o,0.5839124861111111
2e 11e 10c,0.5839124861111111
2e 11b 10c,0.5839124861111111
2e 11o 10c,0.5839124861111111
2e 11c 10c,0.5839124861111111
2b 11e 10e,0.5839124861111111
2b 11b 10e,0.5839124861111111
2b 11o 10e,0.5839124861111111
2b 11c 10e,0.5839124861111111
2b 11e 10b,0.5839124861111111
2b 11b 10b,0.5839124861111111
2b 11o 10b,0.5839124861111111
2b 11c 10b,0.5839124861111111
2b 11e 10o,0.5839124861111111
2b 11b 10o,0.5839124861111111
2b 11o 10o,0.5839124861111111
2b 11c 10o,0.5839124861111111
2b 11e 10c,0.5839124861111111
2b 11b 10c,0.5839124861111111
2b 11o 10c,0.5839124861111111
2b 11c 10c,0.5839124861111111
2o 11e 10e,0.5839124861111111
2o 11b 10e,0.5839124861111111
2o 11o 10e,0.5839124861111111
2o 11c 10e,0.5839124861111111
2o 11e 10b,0.5839124861111111
2o 11b 10b,0.5839124861111111
2o 11o 10b,0.5839124861111111
2o 11c 10b,0.5839124861111111
2o 11e 10o,0.5839124861111111
2o 11b 10o,0.5839124861111111
2o 11o 10o,0.5839124861111111
2o 11c 10o,0.5839124861111111
2o 11e 10c,0.5839124861111111
2o 11b 10c,0.5839124861111111
2o 11o 10c,0.5839124861111111
2o 11c 10c,0.5839124861111111
2c 11e 10e,0.5839124861111111
2c 11b 10e,0.5839124861111111
2c 11o 10e,0.5839124861111111
2c 11c 10e,0.5839124861111111
2c 11e 10b,0.5839124861111111
2c 11b 10b,0.5839124861111111
2c 11o 10b,0.5839124861111111
2c 11c 10b,0.5839124861111111
2c 11e 10o,0.5839124861111111
2c 11b 10o,0.5839124861111111
2c 11o 10o,0.5839124861111111
2c 11c 10o,0.5839124861111111
2c 11e 10c,0.5839124861111111
2c 11b 10c,0.5839124861111111
2c 11o 10c,0.5839124861111111
2c 11c 10c,0.5839124861111111
2e 2b 4e,0.5843629375
2e 2b 4b,0.5843629375
2e 2b 4o,0.5843629375
2e 2b 4c,0.5843629375
2e 2o 4e,0.5843629375
2e 2o 4b,0.5843629375
2e 2o 4o,0.5843629375
2e 2o 4c,0.5843629375
2e 2c 4e,0.5843629375
2e 2c 4b,0.5843629375
2e 2c 4o,0.5843629375
2e 2c 4c,0.5843629375
2b 2o 4e,0.5843629375
2b 2o 4b,0.5843629375
2b 2o 4o,0.5843629375
2b 2o 4c,0.5843629375
2b 2c 4e,0.5843629375
2b 2c 4b,0.5843629375
2b 2c 4o,0.5843629375
2b 2c 4c,0.5843629375
2o 2c 4e,0.5843629375
2o 2c 4b,0.5843629375
2o 2c 4o,0.5843629375
2o 2c 4c,0.5843629375
1b 10e 7b,0.5905405416666666
1b 10b 7b,0.5905405416666666
1b 10o 7b,0.5905405416666666
1b 10c 7b,0.5905405416666666
1b 10e 7c,0.5905405416666666
1b 10b 7c,0.5905405416666666
1b 10o 7c,0.5905405416666666
1b 10c 7c,0.5905405416666666
7o 11e 6e,0.5916773944444444
7o 11b 6e,0.5916773944444444
7o 11o 6e,0.5916773944444444
7o 11c 6e,0.5916773944444444
7o 11e 6b,0.5916773944444444
7o 11b 6b,0.5916773944444444
7o 11o 6b,0.5916773944444444
7o 11c 6b,0.5916773944444444
7o 11e 6o,0.5916773944444444
7o 11b 6o,0.5916773944444444
7o 11o 6o,0.5916773944444444
7o 11c 6o,0.5916773944444444
7o 11e 6c,0.5916773944444444
7o 11b 6c,0.5916773944444444
7o 11o 6c,0.5916773944444444
7o 11c 6c,0.5916773944444444
7e 12e 4e,0.5926640888888889
7e 12b 4e,0.5926640888888889
7e 12o 4e,0.5926640888888889
7e 12c 4e,0.5926640888888889
7e 12e 4b,0.5926640888888889
7e 12b 4b,0.5926640888888889
7e 12o 4b,0.5926640888888889
7e 12c 4b,0.5926640888888889
7e 12e 4o,0.5926640888888889
7e 12b 4o,0.5926640888888889
7e 12o 4o,0.5926640888888889
7e 12c 4o,0.5926640888888889
7e 12e 4c,0.5926640888888889
7e 12b 4c,0.5926640888888889
7e 12o 4c,0.5926640888888889
7e 12c 4c,0.5926640888888889
1o 11e 11b,0.5971042444444444
1o 11e 11o,0.5971042444444444
1o 11e 11c,0.5971042444444444
1o 11b 11o,0.5971042444444444
1o 11b 11c,0.5971042444444444
1o 11o 11c,0.5971042444444444
1c 11e 11b,0.5971042444444444
1c 11e 11o,0.5971042444444444
1c 11e 11c,0.5971042444444444
1c 11b 11o,0.5971042444444444
1c 11b 11c,0.5971042444444444
1c 11o 11c,0.5971042444444444
3e 11e 7b,0.5971256944444444
3e 11b 7b,0.5971256944444444
3e 11o 7b,0.5971256944444444
3e 11c 7b,0.5971256944444444
3e 11e 7c,0.5971256944444444
3e 11b 7c,0.5971256944444444
3e 11o 7c,0.5971256944444444
3e 11c 7c,0.5971256944444444
3b 11e 7b,0.5971256944444444
3b 11b 7b,0.5971256944444444
3b 11o 7b,0.5971256944444444
3b 11c 7b,0.5971256944444444
3b 11e 7c,0.5971256944444444
3b 11b 7c,0.5971256944444444
3b 11o 7c,0.5971256944444444
3b 11c 7c,0.5971256944444444
3o 11e 7b,0.5971256944444444
3o 11b 7b,0.5971256944444444
3o 11o 7b,0.5971256944444444
3o 11c 7b,0.5971256944444444
3o 11e 7c,0.5971256944444444
3o 11b 7c,0.5971256944444444
3o 11o 7c,0.5971256944444444
3o 11c 7c,0.5971256944444444
3c 11e 7b,0.5971256944444444
3c 11b 7b,0.5971256944444444
3c 11o 7b,0.5971256944444444
3c 11c 7b,0.5971256944444444
3c 11e 7c,0.5971256944444444
3c 11b 7c,0.5971256944444444
3c 11o 7c,0.5971256944444444
3c 11c 7c,0.5971256944444444
1o 12e 10e,0.5994851986111112
1o 12b 10e,0.5994851986111112
1o 12o 10e,0.5994851986111112
1o 12c 10e,0.5994851986111112
1o 12e 10b,0.5994851986111112
1o 12b 10b,0.5994851986111112
1o 12o 10b,0.5994851986111112
1o 12c 10b,0.5994851986111112
1o 12e 10o,0.5994851986111112
1o 12b 10o,0.5994851986111112
1o 12o 10o,0.5994851986111112
1o 12c 10o,0.5994851986111112
1o 12e 10c,0.5994851986111112
1o 12b 10c,0.5994851986111112
1o 12o 10c,0.5994851986111112
1o 12c 10c,0.5994851986111112
1c 12e 10e,0.5994851986111112
1c 12b 10e,0.5994851986111112
1c 12o 10e,0.5994851986111112
1c 12c 10e,0.5994851986111112
1c 12e 10b,0.5994851986111112
1c 12b 10b,0.5994851986111112
1c 12o 10b,0.5994851986111112
1c 12c 10b,0.5994851986111112
1c 12e 10o,0.5994851986111112
1c 12b 10o,0.5994851986111112
1c 12o 10o,0.5994851986111112
1c 12c 10o,0.5994851986111112
